GEOTYPE|GEOTYPE_MEANING|ST|COUNTY|PLACE|CSA|MSA|MD|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CBOGROUP|CBOGROUP_MEANING|CBOSEX|CBOSEX_MEANING|OWNRAGE|OWNRAGE_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|OWNALL|OWNALL_F|OWNALL_PCT|OWNALL_PCT_F|OWNPDEMP|OWNPDEMP_F|OWNPDEMP_PCT|OWNPDEMP_PCT_F|OWNNOPD|OWNNOPD_F|OWNNOPD_PCT|OWNNOPD_PCT_F|OWNALL_S|OWNALL_S_F|OWNALL_PCT_S|OWNALL_PCT_S_F|OWNPDEMP_S|OWNPDEMP_S_F|OWNPDEMP_PCT_S|OWNPDEMP_PCT_S_F|OWNNOPD_S|OWNNOPD_S_F|OWNNOPD_PCT_S|OWNNOPD_PCT_S_F 
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|70|Native Hawaiian and Other Pacific Islander|02|Male|EA|25 to 34|||2007|Reference year 2007|6||46.2||0||0|X|6||46.2||105||13.6||0||0|X|105||13.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|70|Native Hawaiian and Other Pacific Islander|02|Male|EB|35 to 44|||2007|Reference year 2007|0||0||0||0|X|0||0||0||0||0||0|X|0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|70|Native Hawaiian and Other Pacific Islander|02|Male|EC|45 to 54|||2007|Reference year 2007|5||38.5||0||0|X|5||38.5||126||12.2||0||0|X|126||12.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|70|Native Hawaiian and Other Pacific Islander|02|Male|ED|55 to 64|||2007|Reference year 2007|2||15.4||0||0|X|2||15.4||0||0||0||0|X|0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|70|Native Hawaiian and Other Pacific Islander|02|Male|EE|65 or over|||2007|Reference year 2007|0||0||0||0|X|0||0||0||0||0||0|X|0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|70|Native Hawaiian and Other Pacific Islander|02|Male|EF|Total reporting|||2007|Reference year 2007|13||100||0||0|X|13||100||65||0||0||0|X|65||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|70|Native Hawaiian and Other Pacific Islander|02|Male|EG|Item not reported|||2007|Reference year 2007|5||0|X|0||0|X|5||0|X|126||0|X|0||0|X|126||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|80|Some other race|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|108||0|X|22||0|X|86||0|X|37||0|X|76||0|X|44||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|80|Some other race|00|All owners of respondent firms|DZ|Under 25|||2007|Reference year 2007|20||19.9||0||0||20||25.4||138||10.3||0||0||138||11|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|80|Some other race|00|All owners of respondent firms|EA|25 to 34|||2007|Reference year 2007|6||6.4||6||29.8||0||0||130||4.6||130||8.9||0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|80|Some other race|00|All owners of respondent firms|EB|35 to 44|||2007|Reference year 2007|39||39.2||0||0||39||50||88||12.4||0||0||88||14.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|80|Some other race|00|All owners of respondent firms|EC|45 to 54|||2007|Reference year 2007|9||8.7||9||40.4||0||0||59||2.9||59||12.7||0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|80|Some other race|00|All owners of respondent firms|ED|55 to 64|||2007|Reference year 2007|26||25.7||6||29.8||19||24.6||54||10.7||130||8.9||67||12.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|80|Some other race|00|All owners of respondent firms|EE|65 or over|||2007|Reference year 2007|0||0||0||0||0||0||0||0||0||0||0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|80|Some other race|00|All owners of respondent firms|EF|Total reporting|||2007|Reference year 2007|100||100||22||100||79||100||39||0||76||0||48||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|80|Some other race|00|All owners of respondent firms|EG|Item not reported|||2007|Reference year 2007|7||0|X|0||0|X|7||0|X|131||0|X|0||0|X|131||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|80|Some other race|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|43||0|X|6||0|X|36||0|X|70||0|X|130||0|X|83||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|80|Some other race|01|Female|DZ|Under 25|||2007|Reference year 2007|20||46.7||0||0||20||55||138||15.4||0||0||138||17.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|80|Some other race|01|Female|EA|25 to 34|||2007|Reference year 2007|6||15.1||6||100||0||0||130||9.3||130||29.1||0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|80|Some other race|01|Female|EB|35 to 44|||2007|Reference year 2007|14||32.5||0||0||14||38.3||120||10.7||0||0||120||11.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|80|Some other race|01|Female|EC|45 to 54|||2007|Reference year 2007|0||0||0||0||0||0||0||0||0||0||0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|80|Some other race|01|Female|ED|55 to 64|||2007|Reference year 2007|2||5.7||0||0||2||6.7||108||5.4||0||0||108||5.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|80|Some other race|01|Female|EE|65 or over|||2007|Reference year 2007|0||0||0||0||0||0||0||0||0||0||0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|80|Some other race|01|Female|EF|Total reporting|||2007|Reference year 2007|43||100||6||100||36||100||70||0||130||0||83||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|80|Some other race|01|Female|EG|Item not reported|||2007|Reference year 2007|0||0|X|0||0|X|0||0|X|0||0|X|0||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|80|Some other race|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|65||0|X|15||0|X|50||0|X|39||0|X|58||0|X|45||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|80|Some other race|02|Male|DZ|Under 25|||2007|Reference year 2007|0||0||0||0||0||0||0||0||0||0||0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|80|Some other race|02|Male|EA|25 to 34|||2007|Reference year 2007|0||0||0||0||0||0||0||0||0||0||0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|80|Some other race|02|Male|EB|35 to 44|||2007|Reference year 2007|25||44.1||0||0||25||60||79||13||0||0||79||16.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|80|Some other race|02|Male|EC|45 to 54|||2007|Reference year 2007|9||15.2||9||57.6||0||0||59||4.1||59||14.4||0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|80|Some other race|02|Male|ED|55 to 64|||2007|Reference year 2007|23||40.7||6||42.4||17||40||58||12.9||130||13.5||74||13|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|80|Some other race|02|Male|EE|65 or over|||2007|Reference year 2007|0||0||0||0||0||0||0||0||0||0||0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|80|Some other race|02|Male|EF|Total reporting|||2007|Reference year 2007|57||100||15||100||42||100||39||0||58||0||48||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|80|Some other race|02|Male|EG|Item not reported|||2007|Reference year 2007|7||0|X|0||0|X|7||0|X|131||0|X|0||0|X|131||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|90|Minority|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|4375||0|X|848||0|X|3527||0|X|9||0|X|11||0|X|11||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|90|Minority|00|All owners of respondent firms|DZ|Under 25|||2007|Reference year 2007|165||3.9||10||1.2||155||4.5||51||1.1||63||.4||55||1.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|90|Minority|00|All owners of respondent firms|EA|25 to 34|||2007|Reference year 2007|423||10||60||7.5||362||10.6||19||1.1||43||2.2||25||1.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|90|Minority|00|All owners of respondent firms|EB|35 to 44|||2007|Reference year 2007|613||14.5||161||19.9||452||13.3||22||2.3||30||3.5||25||2.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|90|Minority|00|All owners of respondent firms|EC|45 to 54|||2007|Reference year 2007|1124||26.7||335||41.4||789||23.2||10||1.9||19||4.1||18||3.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|90|Minority|00|All owners of respondent firms|ED|55 to 64|||2007|Reference year 2007|1176||27.9||195||24.1||981||28.8||25||3.7||29||2.6||29||4.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|90|Minority|00|All owners of respondent firms|EE|65 or over|||2007|Reference year 2007|713||16.9||48||5.9||666||19.6||17||1.4||35||1.2||18||1.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|90|Minority|00|All owners of respondent firms|EF|Total reporting|||2007|Reference year 2007|4214||100||809||100||3405||100||9||0||11||0||11||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|90|Minority|00|All owners of respondent firms|EG|Item not reported|||2007|Reference year 2007|161||0|X|39||0|X|122||0|X|64||0|X|54||0|X|86||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|90|Minority|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|1517||0|X|265||0|X|1251||0|X|13||0|X|20||0|X|14||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|90|Minority|01|Female|DZ|Under 25|||2007|Reference year 2007|38||2.6||3||1.2||35||2.8||79||1.1||0||0||86||1.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|90|Minority|01|Female|EA|25 to 34|||2007|Reference year 2007|168||11.2||27||10.6||141||11.3||44||2.5||51||4.4||54||3.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|90|Minority|01|Female|EB|35 to 44|||2007|Reference year 2007|286||19||53||20.5||233||18.7||34||5.6||36||5.5||41||6.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|90|Minority|01|Female|EC|45 to 54|||2007|Reference year 2007|406||27||84||32.6||322||25.9||23||3.1||34||5.5||32||4.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|90|Minority|01|Female|ED|55 to 64|||2007|Reference year 2007|429||28.6||70||27.3||359||28.8||29||3.9||62||5.3||29||5.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|90|Minority|01|Female|EE|65 or over|||2007|Reference year 2007|175||11.7||20||7.8||155||12.5||47||3.1||67||3.5||53||3.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|90|Minority|01|Female|EF|Total reporting|||2007|Reference year 2007|1502||100||257||100||1245||100||14||0||22||0||14||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|90|Minority|01|Female|EG|Item not reported|||2007|Reference year 2007|14||0|X|8||0|X|6||0|X|62||0|X|96||0|X|86||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|90|Minority|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|2858||0|X|583||0|X|2276||0|X|11||0|X|12||0|X|14||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|90|Minority|02|Male|DZ|Under 25|||2007|Reference year 2007|126||4.7||7||1.3||119||5.5||65||1.6||90||.5||70||2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|90|Minority|02|Male|EA|25 to 34|||2007|Reference year 2007|254||9.4||33||6||221||10.2||23||1.6||56||2.2||26||2.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|90|Minority|02|Male|EB|35 to 44|||2007|Reference year 2007|327||12.1||108||19.5||219||10.2||23||1.6||39||3.9||21||1.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|90|Minority|02|Male|EC|45 to 54|||2007|Reference year 2007|718||26.5||251||45.5||467||21.6||13||3.2||20||4.2||25||4.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|90|Minority|02|Male|ED|55 to 64|||2007|Reference year 2007|747||27.6||125||22.7||622||28.8||30||4.3||13||2.2||37||5.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|90|Minority|02|Male|EE|65 or over|||2007|Reference year 2007|538||19.9||28||5||511||23.6||26||2.7||30||.8||28||3.4|
