GEOTYPE|GEOTYPE_MEANING|ST|COUNTY|PLACE|CSA|MSA|MD|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CBOGROUP|CBOGROUP_MEANING|CBOSEX|CBOSEX_MEANING|USBORN|USBORN_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|OWNALL|OWNALL_F|OWNALL_PCT|OWNALL_PCT_F|OWNPDEMP|OWNPDEMP_F|OWNPDEMP_PCT|OWNPDEMP_PCT_F|OWNNOPD|OWNNOPD_F|OWNNOPD_PCT|OWNNOPD_PCT_F|OWNALL_S|OWNALL_S_F|OWNALL_PCT_S|OWNALL_PCT_S_F|OWNPDEMP_S|OWNPDEMP_S_F|OWNPDEMP_PCT_S|OWNPDEMP_PCT_S_F|OWNNOPD_S|OWNNOPD_S_F|OWNNOPD_PCT_S|OWNNOPD_PCT_S_F 
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|V2|Veteran|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|294838||0|X|102069||0|X|192769||0|X|1||0|X|2||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|V2|Veteran|02|Male|EH|Owner was born in the U.S.|||2007|Reference year 2007|279237||97.6||97214||97.5||182023||97.6||1||.1||2||.2||2||.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|V2|Veteran|02|Male|EI|Owner was not born in the U.S.|||2007|Reference year 2007|6989||2.4||2499||2.5||4490||2.4||6||.1||8||.2||7||.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|V2|Veteran|02|Male|EJ|Total reporting|||2007|Reference year 2007|286226||100||99713||100||186513||100||1||0||2||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|V2|Veteran|02|Male|EK|Item not reported|||2007|Reference year 2007|8612||0|X|2356||0|X|6256||0|X|5||0|X|9||0|X|7||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|V4|Nonveteran|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|2067528||0|X|779568||0|X|1287960||0|X|0||0|X|0||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|V4|Nonveteran|00|All owners of respondent firms|EH|Owner was born in the U.S.|||2007|Reference year 2007|1783571||88.7||696750||91.5||1086821||87||0||.1||1||.2||0||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|V4|Nonveteran|00|All owners of respondent firms|EI|Owner was not born in the U.S.|||2007|Reference year 2007|226932||11.3||64360||8.5||162572||13||2||.1||3||.2||2||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|V4|Nonveteran|00|All owners of respondent firms|EJ|Total reporting|||2007|Reference year 2007|2010503||100||761111||100||1249392||100||0||0||0||0||0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|V4|Nonveteran|00|All owners of respondent firms|EK|Item not reported|||2007|Reference year 2007|57025||0|X|18458||0|X|38567||0|X|2||0|X|4||0|X|4||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|V4|Nonveteran|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|528781||0|X|209638||0|X|319142||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|V4|Nonveteran|01|Female|EH|Owner was born in the U.S.|||2007|Reference year 2007|470582||91.7||190111||93.3||280471||90.7||1||.2||1||.3||1||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|V4|Nonveteran|01|Female|EI|Owner was not born in the U.S.|||2007|Reference year 2007|42505||8.3||13651||6.7||28854||9.3||3||.2||6||.3||5||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|V4|Nonveteran|01|Female|EJ|Total reporting|||2007|Reference year 2007|513087||100||203762||100||309324||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|V4|Nonveteran|01|Female|EK|Item not reported|||2007|Reference year 2007|15694||0|X|5876||0|X|9818||0|X|6||0|X|5||0|X|9||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|V4|Nonveteran|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|1538747||0|X|569930||0|X|968817||0|X|0||0|X|0||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|V4|Nonveteran|02|Male|EH|Owner was born in the U.S.|||2007|Reference year 2007|1312989||87.7||506639||90.9||806350||85.8||0||.1||0||.1||0||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|V4|Nonveteran|02|Male|EI|Owner was not born in the U.S.|||2007|Reference year 2007|184427||12.3||50709||9.1||133718||14.2||1||.1||2||.1||2||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|V4|Nonveteran|02|Male|EJ|Total reporting|||2007|Reference year 2007|1497416||100||557348||100||940068||100||0||0||0||0||0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|V4|Nonveteran|02|Male|EK|Item not reported|||2007|Reference year 2007|41331||0|X|12582||0|X|28749||0|X|3||0|X|4||0|X|4||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|00|All owners of respondent firms|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|626419||0|X|370274||0|X|256146||0|X|1||0|X|1||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|00|All owners of respondent firms|00|All owners of respondent firms|EH|Owner was born in the U.S.|||2007|Reference year 2007|542231||88.9||321171||89||221059||88.8||1||.1||1||.1||2||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|00|All owners of respondent firms|00|All owners of respondent firms|EI|Owner was not born in the U.S.|||2007|Reference year 2007|67390||11.1||39635||11||27755||11.2||2||.1||2||.1||3||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|00|All owners of respondent firms|00|All owners of respondent firms|EJ|Total reporting|||2007|Reference year 2007|609620||100||360806||100||248814||100||1||0||1||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|00|All owners of respondent firms|00|All owners of respondent firms|EK|Item not reported|||2007|Reference year 2007|16799||0|X|9467||0|X|7331||0|X|3||0|X|5||0|X|5||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|00|All owners of respondent firms|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|196266||0|X|98887||0|X|97379||0|X|2||0|X|1||0|X|3||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|00|All owners of respondent firms|01|Female|EH|Owner was born in the U.S.|||2007|Reference year 2007|169073||88.9||85346||89||83728||88.7||1||.2||1||.3||3||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|00|All owners of respondent firms|01|Female|EI|Owner was not born in the U.S.|||2007|Reference year 2007|21137||11.1||10497||11||10639||11.3||4||.2||4||.3||5||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|00|All owners of respondent firms|01|Female|EJ|Total reporting|||2007|Reference year 2007|190210||100||95843||100||94367||100||2||0||1||0||3||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|00|All owners of respondent firms|01|Female|EK|Item not reported|||2007|Reference year 2007|6056||0|X|3044||0|X|3012||0|X|6||0|X|8||0|X|9||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|00|All owners of respondent firms|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|430153||0|X|271387||0|X|158767||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|00|All owners of respondent firms|02|Male|EH|Owner was born in the U.S.|||2007|Reference year 2007|373157||89||235826||89||137332||88.9||1||.2||1||.1||1||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|00|All owners of respondent firms|02|Male|EI|Owner was not born in the U.S.|||2007|Reference year 2007|46253||11||29137||11||17116||11.1||2||.2||2||.2||4||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|00|All owners of respondent firms|02|Male|EJ|Total reporting|||2007|Reference year 2007|419410||100||264963||100||154447||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|00|All owners of respondent firms|02|Male|EK|Item not reported|||2007|Reference year 2007|10743||0|X|6424||0|X|4319||0|X|5||0|X|4||0|X|9||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|20|Hispanic|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|28244||0|X|14157||0|X|14087||0|X|3||0|X|5||0|X|3||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|20|Hispanic|00|All owners of respondent firms|EH|Owner was born in the U.S.|||2007|Reference year 2007|11380||42.4||5789||42.8||5592||42||3||.7||7||1.7||5||1.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|20|Hispanic|00|All owners of respondent firms|EI|Owner was not born in the U.S.|||2007|Reference year 2007|15452||57.6||7735||57.2||7717||58||4||.7||8||1.7||6||1.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|20|Hispanic|00|All owners of respondent firms|EJ|Total reporting|||2007|Reference year 2007|26833||100||13524||100||13309||100||3||0||5||0||3||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|20|Hispanic|00|All owners of respondent firms|EK|Item not reported|||2007|Reference year 2007|1411||0|X|633||0|X|778||0|X|18||0|X|22||0|X|24||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|20|Hispanic|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|9295||0|X|4145||0|X|5149||0|X|5||0|X|7||0|X|5||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|20|Hispanic|01|Female|EH|Owner was born in the U.S.|||2007|Reference year 2007|4000||45.7||1842||46.7||2158||44.9||6||1.3||9||2.1||9||2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|20|Hispanic|01|Female|EI|Owner was not born in the U.S.|||2007|Reference year 2007|4755||54.3||2103||53.3||2652||55.1||8||1.3||12||2.2||9||2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|20|Hispanic|01|Female|EJ|Total reporting|||2007|Reference year 2007|8755||100||3945||100||4810||100||6||0||8||0||6||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|20|Hispanic|01|Female|EK|Item not reported|||2007|Reference year 2007|540||0|X|200||0|X|340||0|X|21||0|X|26||0|X|37||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|20|Hispanic|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|18949||0|X|10012||0|X|8937||0|X|3||0|X|6||0|X|4||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|20|Hispanic|02|Male|EH|Owner was born in the U.S.|||2007|Reference year 2007|7381||40.8||3946||41.2||3434||40.4||5||.9||9||1.7||6||1.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|20|Hispanic|02|Male|EI|Owner was not born in the U.S.|||2007|Reference year 2007|10697||59.2||5632||58.8||5065||59.6||3||1||7||1.8||6||1.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|20|Hispanic|02|Male|EJ|Total reporting|||2007|Reference year 2007|18077||100||9578||100||8499||100||3||0||6||0||3||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|20|Hispanic|02|Male|EK|Item not reported|||2007|Reference year 2007|872||0|X|433||0|X|438||0|X|23||0|X|32||0|X|22||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|29|Non-Hispanic|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|598175||0|X|356116||0|X|242059||0|X|1||0|X|1||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|29|Non-Hispanic|00|All owners of respondent firms|EH|Owner was born in the U.S.|||2007|Reference year 2007|530850||91.1||315383||90.8||215468||91.5||1||.1||1||.1||2||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|29|Non-Hispanic|00|All owners of respondent firms|EI|Owner was not born in the U.S.|||2007|Reference year 2007|51937||8.9||31900||9.2||20037||8.5||2||.1||2||.1||4||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|29|Non-Hispanic|00|All owners of respondent firms|EJ|Total reporting|||2007|Reference year 2007|582788||100||347283||100||235505||100||1||0||1||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|29|Non-Hispanic|00|All owners of respondent firms|EK|Item not reported|||2007|Reference year 2007|15387||0|X|8834||0|X|6554||0|X|5||0|X|6||0|X|6||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|29|Non-Hispanic|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|186971||0|X|94741||0|X|92230||0|X|2||0|X|1||0|X|3||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|29|Non-Hispanic|01|Female|EH|Owner was born in the U.S.|||2007|Reference year 2007|165073||91||83504||90.9||81570||91.1||2||.2||1||.2||3||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|29|Non-Hispanic|01|Female|EI|Owner was not born in the U.S.|||2007|Reference year 2007|16381||9||8394||9.1||7987||8.9||4||.2||4||.2||5||.3|
