GEOTYPE|GEOTYPE_MEANING|ST|COUNTY|PLACE|CSA|MSA|MD|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CBOGROUP|CBOGROUP_MEANING|CBOSEX|CBOSEX_MEANING|HRSWRKD|HRSWRKD_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|OWNALL|OWNALL_F|OWNALL_PCT|OWNALL_PCT_F|OWNPDEMP|OWNPDEMP_F|OWNPDEMP_PCT|OWNPDEMP_PCT_F|OWNNOPD|OWNNOPD_F|OWNNOPD_PCT|OWNNOPD_PCT_F|OWNALL_S|OWNALL_S_F|OWNALL_PCT_S|OWNALL_PCT_S_F|OWNPDEMP_S|OWNPDEMP_S_F|OWNPDEMP_PCT_S|OWNPDEMP_PCT_S_F|OWNNOPD_S|OWNNOPD_S_F|OWNNOPD_PCT_S|OWNNOPD_PCT_S_F 
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|00|All owners of respondent firms|01|Female|DA|41 to 59 hours|||2007|Reference year 2007|28600||14||17502||17.9||11098||10.4||4||.3||3||.3||8||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|00|All owners of respondent firms|01|Female|DB|60 or more hours|||2007|Reference year 2007|13698||6.7||7186||7.3||6512||6.1||2||.1||3||.2||7||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|00|All owners of respondent firms|01|Female|DC|Total reporting|||2007|Reference year 2007|204980||100||97816||100||107164||100||1||0||2||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|00|All owners of respondent firms|01|Female|DD|Item not reported|||2007|Reference year 2007|3535||0|X|1510||0|X|2025||0|X|9||0|X|12||0|X|15||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|00|All owners of respondent firms|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|467882||0|X|279852||0|X|188030||0|X|1||0|X|1||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|00|All owners of respondent firms|02|Male|CW|None|||2007|Reference year 2007|35930||7.8||23108||8.4||12822||6.9||4||.2||3||.2||7||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|00|All owners of respondent firms|02|Male|CX|Less than 20 hours|||2007|Reference year 2007|82209||17.8||27229||9.9||54980||29.7||3||.3||2||.2||3||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|00|All owners of respondent firms|02|Male|CY|20 to 39 hours|||2007|Reference year 2007|55639||12.1||26136||9.5||29503||16||3||.2||3||.2||5||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|00|All owners of respondent firms|02|Male|CZ|40 hours|||2007|Reference year 2007|73566||16||51643||18.7||21922||11.9||3||.3||2||.3||6||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|00|All owners of respondent firms|02|Male|DA|41 to 59 hours|||2007|Reference year 2007|135594||29.4||96608||35||38986||21.1||1||.2||1||.2||3||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|00|All owners of respondent firms|02|Male|DB|60 or more hours|||2007|Reference year 2007|77673||16.9||51018||18.5||26656||14.4||2||.3||3||.2||4||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|00|All owners of respondent firms|02|Male|DC|Total reporting|||2007|Reference year 2007|460611||100||275742||100||184869||100||1||0||1||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|00|All owners of respondent firms|02|Male|DD|Item not reported|||2007|Reference year 2007|7270||0|X|4110||0|X|3161||0|X|9||0|X|7||0|X|19||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|20|Hispanic|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|36558||0|X|17171||0|X|19387||0|X|3||0|X|3||0|X|6||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|20|Hispanic|00|All owners of respondent firms|CW|None|||2007|Reference year 2007|3158||8.8||1529||9||1629||8.5||11||.6||13||.9||14||.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|20|Hispanic|00|All owners of respondent firms|CX|Less than 20 hours|||2007|Reference year 2007|7738||21.5||2330||13.8||5408||28.3||7||.7||9||.8||10||1.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|20|Hispanic|00|All owners of respondent firms|CY|20 to 39 hours|||2007|Reference year 2007|5353||14.9||1823||10.8||3530||18.5||10||.8||16||.8||14||1.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|20|Hispanic|00|All owners of respondent firms|CZ|40 hours|||2007|Reference year 2007|6527||18.1||3523||20.8||3004||15.7||10||1.2||11||1.4||11||1.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|20|Hispanic|00|All owners of respondent firms|DA|41 to 59 hours|||2007|Reference year 2007|8149||22.6||5025||29.7||3124||16.3||5||.6||5||.7||13||1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|20|Hispanic|00|All owners of respondent firms|DB|60 or more hours|||2007|Reference year 2007|5092||14.1||2677||15.8||2415||12.6||9||.8||12||1.1||14||1.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|20|Hispanic|00|All owners of respondent firms|DC|Total reporting|||2007|Reference year 2007|36017||100||16907||100||19110||100||4||0||4||0||6||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|20|Hispanic|00|All owners of respondent firms|DD|Item not reported|||2007|Reference year 2007|541||0|X|264||0|X|277||0|X|31||0|X|37||0|X|37||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|20|Hispanic|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|12782||0|X|5356||0|X|7425||0|X|6||0|X|5||0|X|10||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|20|Hispanic|01|Female|CW|None|||2007|Reference year 2007|1654||13.1||717||13.6||937||12.7||10||.8||14||1.4||15||.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|20|Hispanic|01|Female|CX|Less than 20 hours|||2007|Reference year 2007|3681||29.2||1192||22.6||2489||33.8||10||1.5||15||1.5||12||3.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|20|Hispanic|01|Female|CY|20 to 39 hours|||2007|Reference year 2007|2223||17.6||858||16.3||1364||18.5||13||1.6||25||2.5||15||1.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|20|Hispanic|01|Female|CZ|40 hours|||2007|Reference year 2007|2062||16.3||1073||20.4||989||13.4||18||1.8||15||1.8||25||2.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|20|Hispanic|01|Female|DA|41 to 59 hours|||2007|Reference year 2007|2111||16.7||1008||19.1||1103||15||8||.6||13||1.3||17||1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|20|Hispanic|01|Female|DB|60 or more hours|||2007|Reference year 2007|892||7.1||418||7.9||474||6.4||24||1.1||24||1.2||33||1.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|20|Hispanic|01|Female|DC|Total reporting|||2007|Reference year 2007|12622||100||5266||100||7356||100||6||0||6||0||10||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|20|Hispanic|01|Female|DD|Item not reported|||2007|Reference year 2007|159||0|X|90||0|X|69||0|X|53||0|X|53||0|X|72||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|20|Hispanic|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|23777||0|X|11815||0|X|11962||0|X|5||0|X|4||0|X|7||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|20|Hispanic|02|Male|CW|None|||2007|Reference year 2007|1505||6.4||813||7||692||5.9||19||.7||18||.9||32||1.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|20|Hispanic|02|Male|CX|Less than 20 hours|||2007|Reference year 2007|4057||17.3||1138||9.8||2918||24.8||9||.8||10||.8||11||1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|20|Hispanic|02|Male|CY|20 to 39 hours|||2007|Reference year 2007|3131||13.4||964||8.3||2166||18.4||12||1.1||17||.8||16||1.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|20|Hispanic|02|Male|CZ|40 hours|||2007|Reference year 2007|4466||19.1||2450||21||2015||17.1||8||1.2||11||1.4||13||1.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|20|Hispanic|02|Male|DA|41 to 59 hours|||2007|Reference year 2007|6038||25.8||4017||34.5||2021||17.2||8||.9||7||1.3||16||1.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|20|Hispanic|02|Male|DB|60 or more hours|||2007|Reference year 2007|4200||18||2259||19.4||1941||16.5||9||.9||12||1.3||15||1.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|20|Hispanic|02|Male|DC|Total reporting|||2007|Reference year 2007|23395||100||11642||100||11753||100||5||0||4||0||8||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|20|Hispanic|02|Male|DD|Item not reported|||2007|Reference year 2007|382||0|X|173||0|X|208||0|X|27||0|X|35||0|X|34||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|29|Non-Hispanic|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|639838||0|X|362007||0|X|277831||0|X|1||0|X|1||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|29|Non-Hispanic|00|All owners of respondent firms|CW|None|||2007|Reference year 2007|65468||10.4||40373||11.3||25095||9.2||3||.2||2||.2||5||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|29|Non-Hispanic|00|All owners of respondent firms|CX|Less than 20 hours|||2007|Reference year 2007|141571||22.5||46271||13||95299||34.9||2||.3||1||.1||3||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|29|Non-Hispanic|00|All owners of respondent firms|CY|20 to 39 hours|||2007|Reference year 2007|87388||13.9||41250||11.6||46138||16.9||2||.2||3||.2||4||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|29|Non-Hispanic|00|All owners of respondent firms|CZ|40 hours|||2007|Reference year 2007|92822||14.7||64146||18||28677||10.5||2||.2||2||.2||5||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|29|Non-Hispanic|00|All owners of respondent firms|DA|41 to 59 hours|||2007|Reference year 2007|156045||24.8||109085||30.6||46960||17.2||1||.2||1||.2||3||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|29|Non-Hispanic|00|All owners of respondent firms|DB|60 or more hours|||2007|Reference year 2007|86279||13.7||55526||15.6||30753||11.3||2||.2||2||.2||4||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|29|Non-Hispanic|00|All owners of respondent firms|DC|Total reporting|||2007|Reference year 2007|629574||100||356651||100||272923||100||1||0||1||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|29|Non-Hispanic|00|All owners of respondent firms|DD|Item not reported|||2007|Reference year 2007|10264||0|X|5355||0|X|4909||0|X|6||0|X|6||0|X|13||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|29|Non-Hispanic|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|195733||0|X|93970||0|X|101764||0|X|1||0|X|2||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|29|Non-Hispanic|01|Female|CW|None|||2007|Reference year 2007|31042||16.1||18077||19.5||12966||13||4||.4||4||.4||5||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|29|Non-Hispanic|01|Female|CX|Less than 20 hours|||2007|Reference year 2007|63418||33||20181||21.8||43238||43.3||2||.4||1||.4||3||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|29|Non-Hispanic|01|Female|CY|20 to 39 hours|||2007|Reference year 2007|34880||18.1||16079||17.4||18802||18.8||3||.4||5||.5||4||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|29|Non-Hispanic|01|Female|CZ|40 hours|||2007|Reference year 2007|23722||12.3||14952||16.2||8770||8.8||3||.3||4||.2||6||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|29|Non-Hispanic|01|Female|DA|41 to 59 hours|||2007|Reference year 2007|26488||13.8||16494||17.8||9994||10||4||.3||3||.3||8||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|29|Non-Hispanic|01|Female|DB|60 or more hours|||2007|Reference year 2007|12806||6.7||6768||7.3||6038||6||3||.1||4||.2||7||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|29|Non-Hispanic|01|Female|DC|Total reporting|||2007|Reference year 2007|192358||100||92550||100||99807||100||1||0||2||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|29|Non-Hispanic|01|Female|DD|Item not reported|||2007|Reference year 2007|3376||0|X|1419||0|X|1956||0|X|9||0|X|11||0|X|14||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|29|Non-Hispanic|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|444105||0|X|268037||0|X|176068||0|X|1||0|X|1||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|29|Non-Hispanic|02|Male|CW|None|||2007|Reference year 2007|34426||7.9||22296||8.4||12130||7||4||.2||3||.2||8||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|29|Non-Hispanic|02|Male|CX|Less than 20 hours|||2007|Reference year 2007|78152||17.9||26091||9.9||52062||30.1||3||.3||2||.2||3||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|29|Non-Hispanic|02|Male|CY|20 to 39 hours|||2007|Reference year 2007|52508||12||25171||9.5||27337||15.8||3||.2||3||.2||6||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|29|Non-Hispanic|02|Male|CZ|40 hours|||2007|Reference year 2007|69100||15.8||49193||18.6||19907||11.5||3||.3||3||.3||6||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|29|Non-Hispanic|02|Male|DA|41 to 59 hours|||2007|Reference year 2007|129557||29.6||92591||35.1||36966||21.4||1||.2||1||.2||3||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|29|Non-Hispanic|02|Male|DB|60 or more hours|||2007|Reference year 2007|73474||16.8||48759||18.5||24715||14.3||2||.3||2||.2||4||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|29|Non-Hispanic|02|Male|DC|Total reporting|||2007|Reference year 2007|437216||100||264101||100||173116||100||1||0||1||0||2||0|
