GEOTYPE|GEOTYPE_MEANING|ST|COUNTY|PLACE|CSA|MSA|MD|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CBOGROUP|CBOGROUP_MEANING|CBOSEX|CBOSEX_MEANING|PFNCT|PFNCT_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|OWNALL|OWNALL_F|OWNALL_PCT|OWNALL_PCT_F|OWNPDEMP|OWNPDEMP_F|OWNPDEMP_PCT|OWNPDEMP_PCT_F|OWNNOPD|OWNNOPD_F|OWNNOPD_PCT|OWNNOPD_PCT_F|OWNALL_S|OWNALL_S_F|OWNALL_PCT_S|OWNALL_PCT_S_F|OWNPDEMP_S|OWNPDEMP_S_F|OWNPDEMP_PCT_S|OWNPDEMP_PCT_S_F|OWNNOPD_S|OWNNOPD_S_F|OWNNOPD_PCT_S|OWNNOPD_PCT_S_F 
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|29|Non-Hispanic|02|Male|CV|Item not reported|||2007|Reference year 2007|30204||0|X|7840||0|X|22365||0|X|4||0|X|4||0|X|6||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|30|White|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|2269588||0|X|859612||0|X|1409976||0|X|0||0|X|0||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|30|White|00|All owners of respondent firms|CQ|Providing services and/or producing goods|||2007|Reference year 2007|1400908||62.9||451459||53.2||949449||68.8||0||.1||0||.2||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|30|White|00|All owners of respondent firms|CR|Managing day-to-day operations|||2007|Reference year 2007|1144425||51.3||538849||63.5||605576||43.9||0||.2||1||.2||1||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|30|White|00|All owners of respondent firms|CS|Financial control with the authority to sign loans, leases, and contracts|||2007|Reference year 2007|955837||42.9||477642||56.3||478195||34.6||1||.2||1||.1||2||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|30|White|00|All owners of respondent firms|CT|None of the above|||2007|Reference year 2007|262763||11.8||79508||9.4||183255||13.3||1||.1||1||.1||2||.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|30|White|00|All owners of respondent firms|CU|Total reporting|||2007|Reference year 2007|2228963||100||848315||100||1380648||100||0||0||0||0||0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|30|White|00|All owners of respondent firms|CV|Item not reported|||2007|Reference year 2007|40625||0|X|11297||0|X|29328||0|X|3||0|X|4||0|X|5||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|30|White|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|512651||0|X|205255||0|X|307396||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|30|White|01|Female|CQ|Providing services and/or producing goods|||2007|Reference year 2007|152161||30.2||41749||20.7||110412||36.6||1||.2||2||.2||2||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|30|White|01|Female|CR|Managing day-to-day operations|||2007|Reference year 2007|181796||36.1||82765||41||99031||32.8||1||.3||1||.3||2||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|30|White|01|Female|CS|Financial control with the authority to sign loans, leases, and contracts|||2007|Reference year 2007|212631||42.2||110474||54.7||102158||33.9||1||.3||1||.2||2||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|30|White|01|Female|CT|None of the above|||2007|Reference year 2007|145921||29||51563||25.5||94358||31.3||2||.3||2||.2||3||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|30|White|01|Female|CU|Total reporting|||2007|Reference year 2007|503558||100||202074||100||301484||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|30|White|01|Female|CV|Item not reported|||2007|Reference year 2007|9092||0|X|3181||0|X|5911||0|X|6||0|X|9||0|X|7||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|30|White|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|1756937||0|X|654357||0|X|1102581||0|X|0||0|X|0||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|30|White|02|Male|CQ|Providing services and/or producing goods|||2007|Reference year 2007|1248747||72.4||409710||63.4||839037||77.7||0||.1||1||.2||0||.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|30|White|02|Male|CR|Managing day-to-day operations|||2007|Reference year 2007|962629||55.8||456083||70.6||506546||46.9||1||.1||1||.2||1||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|30|White|02|Male|CS|Financial control with the authority to sign loans, leases, and contracts|||2007|Reference year 2007|743205||43.1||367168||56.8||376037||34.8||1||.2||1||.1||2||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|30|White|02|Male|CT|None of the above|||2007|Reference year 2007|116843||6.8||27945||4.3||88898||8.2||1||.1||3||.1||1||.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|30|White|02|Male|CU|Total reporting|||2007|Reference year 2007|1725405||100||646241||100||1079164||100||0||0||0||0||0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|30|White|02|Male|CV|Item not reported|||2007|Reference year 2007|31532||0|X|8116||0|X|23417||0|X|4||0|X|5||0|X|6||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|40|Black or African American|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|48249||0|X|8909||0|X|39340||0|X|3||0|X|5||0|X|3||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|40|Black or African American|00|All owners of respondent firms|CQ|Providing services and/or producing goods|||2007|Reference year 2007|28658||61.9||4738||54.3||23920||63.7||3||.9||7||1.6||4||.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|40|Black or African American|00|All owners of respondent firms|CR|Managing day-to-day operations|||2007|Reference year 2007|19119||41.3||5316||60.9||13803||36.8||5||1||7||1.5||5||1.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|40|Black or African American|00|All owners of respondent firms|CS|Financial control with the authority to sign loans, leases, and contracts|||2007|Reference year 2007|13375||28.9||4297||49.3||9079||24.2||6||1.1||5||.5||9||1.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|40|Black or African American|00|All owners of respondent firms|CT|None of the above|||2007|Reference year 2007|7953||17.2||850||9.7||7103||18.9||5||.6||14||.9||6||.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|40|Black or African American|00|All owners of respondent firms|CU|Total reporting|||2007|Reference year 2007|46280||100||8723||100||37557||100||2||0||5||0||3||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|40|Black or African American|00|All owners of respondent firms|CV|Item not reported|||2007|Reference year 2007|1969||0|X|186||0|X|1783||0|X|12||0|X|25||0|X|12||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|40|Black or African American|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|9490||0|X|1894||0|X|7596||0|X|7||0|X|10||0|X|8||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|40|Black or African American|01|Female|CQ|Providing services and/or producing goods|||2007|Reference year 2007|3530||39||544||29||2986||41.6||9||1.5||24||3||9||1.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|40|Black or African American|01|Female|CR|Managing day-to-day operations|||2007|Reference year 2007|3322||36.7||816||43.6||2506||34.9||8||1||15||2.2||9||1.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|40|Black or African American|01|Female|CS|Financial control with the authority to sign loans, leases, and contracts|||2007|Reference year 2007|2843||31.4||825||44||2018||28.1||9||1.8||16||2.6||12||2.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|40|Black or African American|01|Female|CT|None of the above|||2007|Reference year 2007|2682||29.6||493||26.3||2189||30.5||10||1.3||14||2.5||12||1.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|40|Black or African American|01|Female|CU|Total reporting|||2007|Reference year 2007|9050||100||1874||100||7176||100||7||0||11||0||8||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|40|Black or African American|01|Female|CV|Item not reported|||2007|Reference year 2007|440||0|X|20||0|X|420||0|X|27||0|X|44||0|X|29||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|40|Black or African American|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|38759||0|X|7015||0|X|31744||0|X|3||0|X|7||0|X|4||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|40|Black or African American|02|Male|CQ|Providing services and/or producing goods|||2007|Reference year 2007|25128||67.5||4193||61.2||20935||68.9||4||1.2||8||1.7||5||1.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|40|Black or African American|02|Male|CR|Managing day-to-day operations|||2007|Reference year 2007|15797||42.4||4500||65.7||11298||37.2||6||1.3||8||1.7||6||1.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|40|Black or African American|02|Male|CS|Financial control with the authority to sign loans, leases, and contracts|||2007|Reference year 2007|10532||28.3||3472||50.7||7061||23.2||6||1.1||7||.8||10||1.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|40|Black or African American|02|Male|CT|None of the above|||2007|Reference year 2007|5270||14.2||357||5.2||4913||16.2||9||.9||19||.6||10||1.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|40|Black or African American|02|Male|CU|Total reporting|||2007|Reference year 2007|37230||100||6849||100||30381||100||3||0||7||0||4||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|40|Black or African American|02|Male|CV|Item not reported|||2007|Reference year 2007|1529||0|X|166||0|X|1364||0|X|14||0|X|29||0|X|14||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|50|American Indian and Alaska Native|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|22868||0|X|6103||0|X|16766||0|X|3||0|X|4||0|X|3||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|50|American Indian and Alaska Native|00|All owners of respondent firms|CQ|Providing services and/or producing goods|||2007|Reference year 2007|13948||63.4||3292||54.7||10655||66.6||6||1.4||9||2.7||7||1.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|50|American Indian and Alaska Native|00|All owners of respondent firms|CR|Managing day-to-day operations|||2007|Reference year 2007|11511||52.3||4067||67.6||7444||46.6||6||1.6||6||1.7||8||2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|50|American Indian and Alaska Native|00|All owners of respondent firms|CS|Financial control with the authority to sign loans, leases, and contracts|||2007|Reference year 2007|9219||41.9||3656||60.8||5563||34.8||6||1.6||5||1.7||10||2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|50|American Indian and Alaska Native|00|All owners of respondent firms|CT|None of the above|||2007|Reference year 2007|2552||11.6||491||8.2||2061||12.9||9||.5||17||.9||12||.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|50|American Indian and Alaska Native|00|All owners of respondent firms|CU|Total reporting|||2007|Reference year 2007|22005||100||6017||100||15988||100||4||0||4||0||5||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|50|American Indian and Alaska Native|00|All owners of respondent firms|CV|Item not reported|||2007|Reference year 2007|863||0|X|86||0|X|778||0|X|32||0|X|59||0|X|32||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|50|American Indian and Alaska Native|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|5830||0|X|1900||0|X|3930||0|X|9||0|X|7||0|X|12||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|50|American Indian and Alaska Native|01|Female|CQ|Providing services and/or producing goods|||2007|Reference year 2007|1834||32.3||494||26.1||1339||35.4||12||1.8||23||3.3||17||1.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|50|American Indian and Alaska Native|01|Female|CR|Managing day-to-day operations|||2007|Reference year 2007|2443||43||1062||56||1381||36.6||11||2.7||10||2.2||21||4.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|50|American Indian and Alaska Native|01|Female|CS|Financial control with the authority to sign loans, leases, and contracts|||2007|Reference year 2007|2574||45.3||1165||61.4||1409||37.3||13||3.1||5||2.4||24||4.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|23|Construction|23|Construction|50|American Indian and Alaska Native|01|Female|CT|None of the above|||2007|Reference year 2007|1316||23.2||285||15||1030||27.3||18||2.3||17||1.2||24||4|
