GEOTYPE|GEOTYPE_MEANING|ST|COUNTY|PLACE|CSA|MSA|MD|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CBOGROUP|CBOGROUP_MEANING|CBOSEX|CBOSEX_MEANING|PRIORBUS|PRIORBUS_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|OWNALL|OWNALL_F|OWNALL_PCT|OWNALL_PCT_F|OWNPDEMP|OWNPDEMP_F|OWNPDEMP_PCT|OWNPDEMP_PCT_F|OWNNOPD|OWNNOPD_F|OWNNOPD_PCT|OWNNOPD_PCT_F|OWNALL_S|OWNALL_S_F|OWNALL_PCT_S|OWNALL_PCT_S_F|OWNPDEMP_S|OWNPDEMP_S_F|OWNPDEMP_PCT_S|OWNPDEMP_PCT_S_F|OWNNOPD_S|OWNNOPD_S_F|OWNNOPD_PCT_S|OWNNOPD_PCT_S_F 
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|90|Minority|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|23185||0|X|9671||0|X|13514||0|X|3||0|X|4||0|X|4||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|90|Minority|01|Female|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|5576||24.7||2604||27.4||2972||22.8||7||.7||8||1.2||9||1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|90|Minority|01|Female|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|16957||75.3||6888||72.6||10069||77.2||3||.7||3||1.2||4||1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|90|Minority|01|Female|DK|Total reporting|||2007|Reference year 2007|22534||100||9493||100||13041||100||3||0||4||0||4||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|90|Minority|01|Female|DL|Item not reported|||2007|Reference year 2007|652||0|X|179||0|X|473||0|X|19||0|X|24||0|X|24||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|90|Minority|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|40141||0|X|21416||0|X|18725||0|X|2||0|X|3||0|X|4||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|90|Minority|02|Male|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|13504||34.9||8089||38.8||5415||30.2||4||.8||5||.8||9||1.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|90|Minority|02|Male|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|25240||65.1||12746||61.2||12494||69.8||2||.8||3||.8||4||1.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|90|Minority|02|Male|DK|Total reporting|||2007|Reference year 2007|38745||100||20835||100||17910||100||2||0||3||0||3||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|90|Minority|02|Male|DL|Item not reported|||2007|Reference year 2007|1396||0|X|581||0|X|815||0|X|10||0|X|14||0|X|18||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|92|Nonminority|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|563093||0|X|339186||0|X|223907||0|X|1||0|X|1||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|92|Nonminority|00|All owners of respondent firms|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|187818||33.9||111714||33.5||76104||34.5||1||.2||2||.4||2||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|92|Nonminority|00|All owners of respondent firms|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|365911||66.1||221503||66.5||144409||65.5||1||.2||1||.4||2||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|92|Nonminority|00|All owners of respondent firms|DK|Total reporting|||2007|Reference year 2007|553729||100||333216||100||220512||100||1||0||1||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|92|Nonminority|00|All owners of respondent firms|DL|Item not reported|||2007|Reference year 2007|9364||0|X|5970||0|X|3394||0|X|7||0|X|5||0|X|12||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|92|Nonminority|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|173080||0|X|89215||0|X|83865||0|X|1||0|X|1||0|X|3||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|92|Nonminority|01|Female|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|42180||24.8||20405||23.3||21775||26.3||3||.4||3||.5||3||.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|92|Nonminority|01|Female|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|128236||75.2||67233||76.7||61003||73.7||2||.4||2||.5||4||.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|92|Nonminority|01|Female|DK|Total reporting|||2007|Reference year 2007|170416||100||87638||100||82778||100||2||0||1||0||3||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|92|Nonminority|01|Female|DL|Item not reported|||2007|Reference year 2007|2665||0|X|1578||0|X|1087||0|X|9||0|X|7||0|X|16||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|92|Nonminority|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|390012||0|X|249971||0|X|140041||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|92|Nonminority|02|Male|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|145638||38||91309||37.2||54329||39.4||1||.3||2||.4||2||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|92|Nonminority|02|Male|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|237676||62||154270||62.8||83406||60.6||1||.3||1||.4||1||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|92|Nonminority|02|Male|DK|Total reporting|||2007|Reference year 2007|383313||100||245579||100||137734||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|92|Nonminority|02|Male|DL|Item not reported|||2007|Reference year 2007|6699||0|X|4392||0|X|2307||0|X|8||0|X|7||0|X|14||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|V2|Veteran|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|86347||0|X|50811||0|X|35537||0|X|2||0|X|3||0|X|4||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|V2|Veteran|00|All owners of respondent firms|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|34977||41.2||20348||40.7||14629||41.9||4||.5||4||.6||6||.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|V2|Veteran|00|All owners of respondent firms|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|49985||58.8||29688||59.3||20297||58.1||2||.5||2||.6||4||.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|V2|Veteran|00|All owners of respondent firms|DK|Total reporting|||2007|Reference year 2007|84962||100||50035||100||34926||100||2||0||3||0||4||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|V2|Veteran|00|All owners of respondent firms|DL|Item not reported|||2007|Reference year 2007|1385||0|X|775||0|X|610||0|X|8||0|X|18||0|X|20||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|V2|Veteran|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|2201||0|X|924||0|X|1276||0|X|8||0|X|13||0|X|9||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|V2|Veteran|01|Female|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|554||26.5||215||25.7||339||27.1||24||3.7||31||3.9||26||4.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|V2|Veteran|01|Female|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|1535||73.5||622||74.3||912||72.9||10||3.8||16||4||10||4.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|V2|Veteran|01|Female|DK|Total reporting|||2007|Reference year 2007|2089||100||838||100||1251||100||7||0||12||0||8||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|V2|Veteran|01|Female|DL|Item not reported|||2007|Reference year 2007|112||0|X|86||0|X|26||0|X|32||0|X|34||0|X|73||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|V2|Veteran|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|84147||0|X|49886||0|X|34260||0|X|2||0|X|3||0|X|4||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|V2|Veteran|02|Male|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|34423||41.5||20133||40.9||14291||42.4||4||.5||4||.6||6||.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|V2|Veteran|02|Male|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|48450||58.5||29065||59.1||19385||57.6||2||.5||2||.6||4||.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|V2|Veteran|02|Male|DK|Total reporting|||2007|Reference year 2007|82873||100||49198||100||33676||100||2||0||3||0||4||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|V2|Veteran|02|Male|DL|Item not reported|||2007|Reference year 2007|1273||0|X|689||0|X|584||0|X|9||0|X|19||0|X|22||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|V4|Nonveteran|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|540072||0|X|319463||0|X|220609||0|X|1||0|X|1||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|V4|Nonveteran|00|All owners of respondent firms|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|171921||32.4||102059||32.6||69861||32.3||1||.2||2||.4||2||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|V4|Nonveteran|00|All owners of respondent firms|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|358124||67.6||211449||67.4||146675||67.7||1||.2||1||.4||2||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|V4|Nonveteran|00|All owners of respondent firms|DK|Total reporting|||2007|Reference year 2007|530045||100||313508||100||216537||100||1||0||1||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|V4|Nonveteran|00|All owners of respondent firms|DL|Item not reported|||2007|Reference year 2007|10027||0|X|5955||0|X|4072||0|X|6||0|X|5||0|X|10||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|V4|Nonveteran|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|194065||0|X|97963||0|X|96103||0|X|2||0|X|1||0|X|3||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|V4|Nonveteran|01|Female|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|47202||24.7||22794||23.7||24408||25.8||2||.4||3||.4||3||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|V4|Nonveteran|01|Female|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|143658||75.3||73499||76.3||70160||74.2||2||.4||2||.4||4||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|V4|Nonveteran|01|Female|DK|Total reporting|||2007|Reference year 2007|190860||100||96292||100||94568||100||2||0||1||0||3||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|V4|Nonveteran|01|Female|DL|Item not reported|||2007|Reference year 2007|3205||0|X|1670||0|X|1534||0|X|7||0|X|6||0|X|10||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|V4|Nonveteran|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|346007||0|X|221500||0|X|124506||0|X|1||0|X|1||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|V4|Nonveteran|02|Male|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|124719||36.8||79266||36.5||45453||37.3||1||.3||2||.4||3||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|V4|Nonveteran|02|Male|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|214466||63.2||137950||63.5||76516||62.7||1||.3||1||.4||2||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|V4|Nonveteran|02|Male|DK|Total reporting|||2007|Reference year 2007|339185||100||217216||100||121969||100||1||0||1||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|31|Manufacturing|31-33|Manufacturing|V4|Nonveteran|02|Male|DL|Item not reported|||2007|Reference year 2007|6822||0|X|4284||0|X|2538||0|X|9||0|X|7||0|X|15||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|00|All owners of respondent firms|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|676396||0|X|379178||0|X|297219||0|X|1||0|X|1||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|42|Wholesale trade|42|Wholesale trade|00|All owners of respondent firms|00|All owners of respondent firms|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|248703||37.5||135843||36.6||112861||38.8||1||.2||2||.2||3||.5|
