GEOTYPE|GEOTYPE_MEANING|ST|COUNTY|PLACE|CSA|MSA|MD|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CBOGROUP|CBOGROUP_MEANING|CBOSEX|CBOSEX_MEANING|EDUC|EDUC_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|OWNALL|OWNALL_F|OWNALL_PCT|OWNALL_PCT_F|OWNPDEMP|OWNPDEMP_F|OWNPDEMP_PCT|OWNPDEMP_PCT_F|OWNNOPD|OWNNOPD_F|OWNNOPD_PCT|OWNNOPD_PCT_F|OWNALL_S|OWNALL_S_F|OWNALL_PCT_S|OWNALL_PCT_S_F|OWNPDEMP_S|OWNPDEMP_S_F|OWNPDEMP_PCT_S|OWNPDEMP_PCT_S_F|OWNNOPD_S|OWNNOPD_S_F|OWNNOPD_PCT_S|OWNNOPD_PCT_S_F 
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V2|Veteran|01|Female|DS|Master's, doctorate, or professional degree|||2007|Reference year 2007|12||4.1||12||15.4||0||0||86||4.4||86||7.9||0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V2|Veteran|01|Female|DT|Total reporting|||2007|Reference year 2007|284||100||75||100||209||100||47||0||37||0||65||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V2|Veteran|01|Female|DU|Item not reported|||2007|Reference year 2007|103||0|X|1||0|X|102||0|X|64||0|X|0||0|X|65||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V2|Veteran|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|21571||0|X|4023||0|X|17549||0|X|5||0|X|7||0|X|6||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V2|Veteran|02|Male|DM|Less than high school graduate|||2007|Reference year 2007|642||3.1||186||4.8||455||2.7||22||.5||33||.9||26||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V2|Veteran|02|Male|DN|High school graduate - diploma or GED|||2007|Reference year 2007|3592||17.1||956||24.5||2636||15.4||14||1.4||10||1.3||17||1.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V2|Veteran|02|Male|DO|Technical, trade, or vocational school|||2007|Reference year 2007|712||3.4||157||4||555||3.2||16||.5||26||.9||21||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V2|Veteran|02|Male|DP|Some college, but no degree|||2007|Reference year 2007|3526||16.8||586||15||2940||17.2||11||1.1||19||1.5||12||1.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V2|Veteran|02|Male|DQ|Associate degree|||2007|Reference year 2007|634||3||141||3.6||493||2.9||27||.7||37||.8||30||.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V2|Veteran|02|Male|DR|Bachelor's degree|||2007|Reference year 2007|7258||34.6||1357||34.8||5901||34.5||11||2.4||12||1.8||16||3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V2|Veteran|02|Male|DS|Master's, doctorate, or professional degree|||2007|Reference year 2007|4617||22||513||13.2||4104||24||12||1.1||13||1.2||14||1.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V2|Veteran|02|Male|DT|Total reporting|||2007|Reference year 2007|20981||100||3897||100||17084||100||5||0||8||0||6||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V2|Veteran|02|Male|DU|Item not reported|||2007|Reference year 2007|590||0|X|126||0|X|464||0|X|26||0|X|30||0|X|29||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V4|Nonveteran|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|102473||0|X|22832||0|X|79641||0|X|4||0|X|4||0|X|5||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V4|Nonveteran|00|All owners of respondent firms|DM|Less than high school graduate|||2007|Reference year 2007|4422||4.4||1081||4.9||3341||4.3||13||.4||16||.4||16||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V4|Nonveteran|00|All owners of respondent firms|DN|High school graduate - diploma or GED|||2007|Reference year 2007|21293||21.4||6309||28.5||14984||19.4||4||.5||10||1.4||6||.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V4|Nonveteran|00|All owners of respondent firms|DO|Technical, trade, or vocational school|||2007|Reference year 2007|3143||3.2||773||3.5||2370||3.1||13||.3||16||.3||16||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V4|Nonveteran|00|All owners of respondent firms|DP|Some college, but no degree|||2007|Reference year 2007|16996||17.1||3759||17||13237||17.1||8||.6||10||1||9||.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V4|Nonveteran|00|All owners of respondent firms|DQ|Associate degree|||2007|Reference year 2007|3895||3.9||943||4.3||2952||3.8||8||.3||12||.3||10||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V4|Nonveteran|00|All owners of respondent firms|DR|Bachelor's degree|||2007|Reference year 2007|34593||34.8||7095||32||27499||35.6||4||.7||4||.9||5||.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V4|Nonveteran|00|All owners of respondent firms|DS|Master's, doctorate, or professional degree|||2007|Reference year 2007|15038||15.1||2185||9.9||12853||16.6||8||.5||11||.7||9||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V4|Nonveteran|00|All owners of respondent firms|DT|Total reporting|||2007|Reference year 2007|99381||100||22145||100||77236||100||4||0||4||0||5||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V4|Nonveteran|00|All owners of respondent firms|DU|Item not reported|||2007|Reference year 2007|3092||0|X|687||0|X|2405||0|X|17||0|X|17||0|X|21||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V4|Nonveteran|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|40063||0|X|6968||0|X|33096||0|X|3||0|X|7||0|X|4||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V4|Nonveteran|01|Female|DM|Less than high school graduate|||2007|Reference year 2007|1250||3.2||212||3.1||1038||3.2||22||.4||20||.5||26||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V4|Nonveteran|01|Female|DN|High school graduate - diploma or GED|||2007|Reference year 2007|8521||21.8||1913||28.3||6608||20.4||7||.9||12||1.2||9||1.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V4|Nonveteran|01|Female|DO|Technical, trade, or vocational school|||2007|Reference year 2007|1479||3.8||299||4.4||1180||3.6||17||.4||17||.5||21||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V4|Nonveteran|01|Female|DP|Some college, but no degree|||2007|Reference year 2007|8052||20.6||1308||19.3||6744||20.8||9||1.1||11||1.2||9||1.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V4|Nonveteran|01|Female|DQ|Associate degree|||2007|Reference year 2007|2129||5.4||374||5.5||1755||5.4||12||.5||19||.8||13||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V4|Nonveteran|01|Female|DR|Bachelor's degree|||2007|Reference year 2007|12755||32.6||2104||31.1||10652||32.9||4||.9||8||1.2||4||1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V4|Nonveteran|01|Female|DS|Master's, doctorate, or professional degree|||2007|Reference year 2007|4979||12.7||552||8.2||4427||13.7||11||.9||18||.8||12||1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V4|Nonveteran|01|Female|DT|Total reporting|||2007|Reference year 2007|39165||100||6762||100||32403||100||3||0||7||0||4||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V4|Nonveteran|01|Female|DU|Item not reported|||2007|Reference year 2007|899||0|X|206||0|X|692||0|X|25||0|X|26||0|X|35||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V4|Nonveteran|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|62410||0|X|15865||0|X|46545||0|X|4||0|X|5||0|X|6||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V4|Nonveteran|02|Male|DM|Less than high school graduate|||2007|Reference year 2007|3172||5.3||869||5.6||2303||5.1||15||.5||16||.5||19||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V4|Nonveteran|02|Male|DN|High school graduate - diploma or GED|||2007|Reference year 2007|12772||21.2||4396||28.6||8376||18.7||4||.6||12||1.7||5||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V4|Nonveteran|02|Male|DO|Technical, trade, or vocational school|||2007|Reference year 2007|1664||2.8||474||3.1||1190||2.7||10||.2||22||.4||12||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V4|Nonveteran|02|Male|DP|Some college, but no degree|||2007|Reference year 2007|8945||14.9||2452||15.9||6493||14.5||9||.6||14||1.4||11||.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V4|Nonveteran|02|Male|DQ|Associate degree|||2007|Reference year 2007|1766||2.9||569||3.7||1197||2.7||23||.5||20||.4||28||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V4|Nonveteran|02|Male|DR|Bachelor's degree|||2007|Reference year 2007|21838||36.3||4991||32.4||16847||37.6||6||.9||4||1.1||7||1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V4|Nonveteran|02|Male|DS|Master's, doctorate, or professional degree|||2007|Reference year 2007|10059||16.7||1633||10.6||8426||18.8||9||.7||13||.8||9||.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V4|Nonveteran|02|Male|DT|Total reporting|||2007|Reference year 2007|60216||100||15384||100||44832||100||5||0||4||0||6||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|21|Mining|21|Mining, quarrying, and oil and gas extraction|V4|Nonveteran|02|Male|DU|Item not reported|||2007|Reference year 2007|2194||0|X|481||0|X|1713||0|X|17||0|X|21||0|X|20||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|00|All owners of respondent firms|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|14369||0|X|3232||0|X|11138||0|X|4||0|X|11||0|X|6||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|00|All owners of respondent firms|00|All owners of respondent firms|DM|Less than high school graduate|||2007|Reference year 2007|647||4.7||97||3.2||550||5.1||24||.7||39||.7||28||.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|00|All owners of respondent firms|00|All owners of respondent firms|DN|High school graduate - diploma or GED|||2007|Reference year 2007|3677||26.6||577||18.8||3100||28.8||12||1.7||16||1.9||14||2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|00|All owners of respondent firms|00|All owners of respondent firms|DO|Technical, trade, or vocational school|||2007|Reference year 2007|1028||7.4||104||3.4||924||8.6||19||.8||24||.5||22||1.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|00|All owners of respondent firms|00|All owners of respondent firms|DP|Some college, but no degree|||2007|Reference year 2007|2396||17.3||523||17.1||1874||17.4||11||1.2||24||1.5||12||1.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|00|All owners of respondent firms|00|All owners of respondent firms|DQ|Associate degree|||2007|Reference year 2007|778||5.6||189||6.2||589||5.5||15||.6||31||1.4||22||.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|00|All owners of respondent firms|00|All owners of respondent firms|DR|Bachelor's degree|||2007|Reference year 2007|3736||27||1117||36.4||2620||24.3||9||1.4||22||2.1||9||1.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|00|All owners of respondent firms|00|All owners of respondent firms|DS|Master's, doctorate, or professional degree|||2007|Reference year 2007|1574||11.4||458||15||1116||10.4||14||.8||13||.9||19||1.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|00|All owners of respondent firms|00|All owners of respondent firms|DT|Total reporting|||2007|Reference year 2007|13836||100||3064||100||10772||100||5||0||13||0||6||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|00|All owners of respondent firms|00|All owners of respondent firms|DU|Item not reported|||2007|Reference year 2007|533||0|X|168||0|X|366||0|X|22||0|X|19||0|X|34||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|00|All owners of respondent firms|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|4605||0|X|848||0|X|3757||0|X|8||0|X|17||0|X|10||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|22|Utilities|22|Utilities|00|All owners of respondent firms|01|Female|DM|Less than high school graduate|||2007|Reference year 2007|150||3.3||19||2.3||131||3.6||47||1||44||.6||54||1.1|
