GEOTYPE|ST|COUNTY|PLACE|CSA|MSA|MD|GEO_ID|GEO_TTL|FOOTID_GEO|NAICS2012|NAICS2012_TTL|FOOTID_NAICS|CBOGROUP|CBOGROUP_TTL|CBOSEX|CBOSEX_TTL|PRMINC|PRMINC_TTL|YEAR|OWNALL|OWNALL_F|OWNALL_PCT|OWNALL_PCT_F|OWNPDEMP|OWNPDEMP_F|OWNPDEMP_PCT|OWNPDEMP_PCT_F|OWNNOPD|OWNNOPD_F|OWNNOPD_PCT|OWNNOPD_PCT_F|OWNALL_S|OWNALL_S_F|OWNALL_PCT_S|OWNALL_PCT_S_F|OWNPDEMP_S|OWNPDEMP_S_F|OWNPDEMP_PCT_S|OWNPDEMP_PCT_S_F|OWNNOPD_S|OWNNOPD_S_F|OWNNOPD_PCT_S|OWNNOPD_PCT_S_F
01|00|000|00000|000|00000|00000|0100000US|United States||42|Wholesale trade||92|Nonminority|02|Male|DH|Item not reported|2012|1970||0|X|476||0|X|1494||0|X|13.4||0|X|13.8||0|X|17.4||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||42|Wholesale trade||V2|Veteran|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|2012|38017||53.6||26058||69.7||11960||35.7||3.3||.8||3.3||1.3||5.6||1.8|
01|00|000|00000|000|00000|00000|0100000US|United States||42|Wholesale trade||V2|Veteran|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|2012|32910||46.4||11325||30.3||21584||64.3||3.0||.8||5.4||1.3||5.3||1.8|
01|00|000|00000|000|00000|00000|0100000US|United States||42|Wholesale trade||V2|Veteran|00|All owners of respondent firms|DG|Total reporting|2012|70927||100.0||37383||100.0||33544||100.0||2.6||0||2.7||0||4.0||0|
01|00|000|00000|000|00000|00000|0100000US|United States||42|Wholesale trade||V2|Veteran|00|All owners of respondent firms|DH|Item not reported|2012|670||0|X|71||0|X|599||0|X|30.6||0|X|66.1||0|X|36.2||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||42|Wholesale trade||V2|Veteran|01|Female|DE|Business was the owner's primary source of personal income|2012|598||33.3||381||68.4||217||17.5||25.4||7.6||37.7||14.4||52.3||8.5|
01|00|000|00000|000|00000|00000|0100000US|United States||42|Wholesale trade||V2|Veteran|01|Female|DF|Business was not the owner's primary source of personal income|2012|1197||66.7||176||31.6||1021||82.5||19.0||7.6||39.6||14.1||20.4||8.5|
01|00|000|00000|000|00000|00000|0100000US|United States||42|Wholesale trade||V2|Veteran|01|Female|DG|Total reporting|2012|1795||100.0||557||100.0||1238||100.0||13.5||0||25.2||0||19.5||0|
01|00|000|00000|000|00000|00000|0100000US|United States||42|Wholesale trade||V2|Veteran|01|Female|DH|Item not reported|2012|44||0|X|4||0|X|40||0|X|65.9||0|X|86.1||0|X|73.5||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||42|Wholesale trade||V2|Veteran|02|Male|DE|Business was the owner's primary source of personal income|2012|37420||54.1||25676||69.7||11743||36.4||3.1||.8||3.1||1.3||5.6||1.7|
01|00|000|00000|000|00000|00000|0100000US|United States||42|Wholesale trade||V2|Veteran|02|Male|DF|Business was not the owner's primary source of personal income|2012|31712||45.9||11150||30.3||20563||63.7||3.2||.8||5.5||1.3||5.4||1.7|
01|00|000|00000|000|00000|00000|0100000US|United States||42|Wholesale trade||V2|Veteran|02|Male|DG|Total reporting|2012|69132||100.0||36826||100.0||32306||100.0||2.6||0||2.5||0||4.2||0|
01|00|000|00000|000|00000|00000|0100000US|United States||42|Wholesale trade||V2|Veteran|02|Male|DH|Item not reported|2012|626||0|X|67||0|X|559||0|X|30.5||0|X|65.1||0|X|36.2||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||42|Wholesale trade||V4|Nonveteran|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|2012|325753||56.3||214324||69.6||111428||41.2||.7||.3||1.0||.4||1.8||.5|
01|00|000|00000|000|00000|00000|0100000US|United States||42|Wholesale trade||V4|Nonveteran|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|2012|252877||43.7||93594||30.4||159283||58.8||1.1||.3||2.0||.4||1.4||.5|
01|00|000|00000|000|00000|00000|0100000US|United States||42|Wholesale trade||V4|Nonveteran|00|All owners of respondent firms|DG|Total reporting|2012|578630||100.0||307918||100.0||270712||100.0||.7||0||1.0||0||1.2||0|
01|00|000|00000|000|00000|00000|0100000US|United States||42|Wholesale trade||V4|Nonveteran|00|All owners of respondent firms|DH|Item not reported|2012|2693||0|X|598||0|X|2095||0|X|10.5||0|X|14.2||0|X|13.1||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||42|Wholesale trade||V4|Nonveteran|01|Female|DE|Business was the owner's primary source of personal income|2012|84676||45.3||50240||60.4||34436||33.2||1.4||.6||2.5||.9||3.6||1.0|
01|00|000|00000|000|00000|00000|0100000US|United States||42|Wholesale trade||V4|Nonveteran|01|Female|DF|Business was not the owner's primary source of personal income|2012|102249||54.7||32953||39.6||69296||66.8||1.7||.6||2.6||.9||2.4||1.0|
01|00|000|00000|000|00000|00000|0100000US|United States||42|Wholesale trade||V4|Nonveteran|01|Female|DG|Total reporting|2012|186925||100.0||83193||100.0||103732||100.0||1.1||0||1.7||0||1.9||0|
01|00|000|00000|000|00000|00000|0100000US|United States||42|Wholesale trade||V4|Nonveteran|01|Female|DH|Item not reported|2012|1123||0|X|180||0|X|943||0|X|22.1||0|X|35.9||0|X|24.5||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||42|Wholesale trade||V4|Nonveteran|02|Male|DE|Business was the owner's primary source of personal income|2012|241077||61.5||164084||73.0||76992||46.1||.7||.2||.9||.4||1.8||.6|
01|00|000|00000|000|00000|00000|0100000US|United States||42|Wholesale trade||V4|Nonveteran|02|Male|DF|Business was not the owner's primary source of personal income|2012|150628||38.5||60641||27.0||89988||53.9||1.1||.2||2.2||.4||1.3||.6|
01|00|000|00000|000|00000|00000|0100000US|United States||42|Wholesale trade||V4|Nonveteran|02|Male|DG|Total reporting|2012|391705||100.0||224725||100.0||166980||100.0||.7||0||1.0||0||1.1||0|
01|00|000|00000|000|00000|00000|0100000US|United States||42|Wholesale trade||V4|Nonveteran|02|Male|DH|Item not reported|2012|1570||0|X|418||0|X|1152||0|X|12.8||0|X|15.1||0|X|17.9||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||00|All owners of respondent firms|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|2012|873220||41.2||420998||62.5||452222||31.3||.6||.1||.6||.2||1.1||.2|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||00|All owners of respondent firms|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|2012|1246414||58.8||253058||37.5||993356||68.7||.5||.1||.8||.2||.6||.2|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||00|All owners of respondent firms|00|All owners of respondent firms|DG|Total reporting|2012|2119634||100.0||674056||100.0||1445578||100.0||.5||0||.5||0||.6||0|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||00|All owners of respondent firms|00|All owners of respondent firms|DH|Item not reported|2012|13312||0|X|1571||0|X|11741||0|X|3.6||0|X|15.9||0|X|4.1||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||00|All owners of respondent firms|01|Female|DE|Business was the owner's primary source of personal income|2012|327905||32.6||125961||56.4||201944||25.8||.9||.2||1.3||.4||1.2||.2|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||00|All owners of respondent firms|01|Female|DF|Business was not the owner's primary source of personal income|2012|676965||67.4||97424||43.6||579541||74.2||.6||.2||1.3||.4||.6||.2|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||00|All owners of respondent firms|01|Female|DG|Total reporting|2012|1004869||100.0||223384||100.0||781485||100.0||.5||0||1.0||0||.6||0|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||00|All owners of respondent firms|01|Female|DH|Item not reported|2012|7702||0|X|427||0|X|7275||0|X|6.5||0|X|26.6||0|X|6.3||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||00|All owners of respondent firms|02|Male|DE|Business was the owner's primary source of personal income|2012|545315||48.9||295037||65.5||250278||37.7||.7||.3||.5||.2||1.5||.5|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||00|All owners of respondent firms|02|Male|DF|Business was not the owner's primary source of personal income|2012|569450||51.1||155634||34.5||413815||62.3||.9||.3||1.0||.2||1.1||.5|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||00|All owners of respondent firms|02|Male|DG|Total reporting|2012|1114765||100.0||450672||100.0||664093||100.0||.6||0||.5||0||.7||0|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||00|All owners of respondent firms|02|Male|DH|Item not reported|2012|5610||0|X|1144||0|X|4466||0|X|7.1||0|X|17.6||0|X|7.4||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||20|Hispanic|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|2012|66441||49.3||20146||67.9||46295||44.1||2.9||1.0||4.1||1.4||3.6||1.1|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||20|Hispanic|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|2012|68234||50.7||9543||32.1||58691||55.9||2.4||1.1||3.5||1.5||2.6||1.1|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||20|Hispanic|00|All owners of respondent firms|DG|Total reporting|2012|134676||100.0||29689||100.0||104986||100.0||1.6||0||2.3||0||2.1||0|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||20|Hispanic|00|All owners of respondent firms|DH|Item not reported|2012|1814||0|X|78||0|X|1736||0|X|19.0||0|X|60.8||0|X|20.6||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||20|Hispanic|01|Female|DE|Business was the owner's primary source of personal income|2012|27575||42.3||6682||65.6||20893||38.0||4.0||1.0||6.8||2.0||4.9||1.1|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||20|Hispanic|01|Female|DF|Business was not the owner's primary source of personal income|2012|37643||57.7||3509||34.4||34134||62.0||2.2||1.0||4.5||2.0||2.2||1.1|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||20|Hispanic|01|Female|DG|Total reporting|2012|65219||100.0||10191||100.0||55027||100.0||2.3||0||4.4||0||2.7||0|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||20|Hispanic|01|Female|DH|Item not reported|2012|1125||0|X|58||0|X|1067||0|X|17.2||0|X|69.3||0|X|18.7||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||20|Hispanic|02|Male|DE|Business was the owner's primary source of personal income|2012|38866||56.0||13464||69.1||25402||50.8||2.8||1.6||4.5||1.8||4.0||2.0|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||20|Hispanic|02|Male|DF|Business was not the owner's primary source of personal income|2012|30591||44.0||6034||30.9||24557||49.2||4.4||1.6||5.0||1.8||5.6||2.0|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||20|Hispanic|02|Male|DG|Total reporting|2012|69457||100.0||19498||100.0||49959||100.0||1.5||0||2.5||0||2.7||0|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||20|Hispanic|02|Male|DH|Item not reported|2012|689||0|X|20||0|X|669||0|X|27.5||0|X|43.6||0|X|28.5||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||29|Non-Hispanic|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|2012|806778||40.6||400852||62.2||405926||30.3||.7||.1||.8||.2||1.4||.3|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||29|Non-Hispanic|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|2012|1178180||59.4||243515||37.8||934665||69.7||.5||.1||.8||.2||.6||.3|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||29|Non-Hispanic|00|All owners of respondent firms|DG|Total reporting|2012|1984959||100.0||644367||100.0||1340592||100.0||.5||0||.6||0||.7||0|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||29|Non-Hispanic|00|All owners of respondent firms|DH|Item not reported|2012|11497||0|X|1493||0|X|10005||0|X|5.6||0|X|16.2||0|X|6.5||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||29|Non-Hispanic|01|Female|DE|Business was the owner's primary source of personal income|2012|300329||32.0||119278||55.9||181051||24.9||1.2||.3||1.3||.4||1.7||.3|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||29|Non-Hispanic|01|Female|DF|Business was not the owner's primary source of personal income|2012|639321||68.0||93914||44.1||545407||75.1||.5||.3||1.3||.4||.6||.3|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||29|Non-Hispanic|01|Female|DG|Total reporting|2012|939651||100.0||213193||100.0||726458||100.0||.5||0||1.0||0||.6||0|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||29|Non-Hispanic|01|Female|DH|Item not reported|2012|6577||0|X|369||0|X|6208||0|X|9.1||0|X|32.5||0|X|9.2||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||29|Non-Hispanic|02|Male|DE|Business was the owner's primary source of personal income|2012|506449||48.4||281573||65.3||224876||36.6||.7||.3||.7||.3||1.7||.5|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||29|Non-Hispanic|02|Male|DF|Business was not the owner's primary source of personal income|2012|538859||51.6||149601||34.7||389258||63.4||.9||.3||1.1||.3||1.0||.5|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||29|Non-Hispanic|02|Male|DG|Total reporting|2012|1045308||100.0||431174||100.0||614134||100.0||.6||0||.5||0||.8||0|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||29|Non-Hispanic|02|Male|DH|Item not reported|2012|4920||0|X|1124||0|X|3797||0|X|8.7||0|X|17.8||0|X|9.1||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||30|White|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|2012|729857||39.8||355303||61.8||374555||29.7||.7||.1||.8||.3||1.3||.3|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||30|White|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|2012|1105325||60.2||219796||38.2||885530||70.3||.4||.1||.8||.3||.6||.3|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||30|White|00|All owners of respondent firms|DG|Total reporting|2012|1835183||100.0||575098||100.0||1260084||100.0||.5||0||.6||0||.5||0|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||30|White|00|All owners of respondent firms|DH|Item not reported|2012|10950||0|X|1275||0|X|9675||0|X|5.9||0|X|21.0||0|X|6.8||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||30|White|01|Female|DE|Business was the owner's primary source of personal income|2012|271368||31.0||104624||54.7||166744||24.4||.9||.2||1.4||.5||1.3||.3|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||30|White|01|Female|DF|Business was not the owner's primary source of personal income|2012|604269||69.0||86793||45.3||517475||75.6||.6||.2||1.7||.5||.7||.3|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||30|White|01|Female|DG|Total reporting|2012|875637||100.0||191417||100.0||684220||100.0||.5||0||1.1||0||.5||0|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||30|White|01|Female|DH|Item not reported|2012|6317||0|X|370||0|X|5947||0|X|9.5||0|X|26.6||0|X|10.0||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||30|White|02|Male|DE|Business was the owner's primary source of personal income|2012|458489||47.8||250679||65.3||207811||36.1||.7||.3||.6||.3||1.7||.5|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||30|White|02|Male|DF|Business was not the owner's primary source of personal income|2012|501056||52.2||133002||34.7||368054||63.9||.9||.3||1.0||.3||1.2||.5|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||30|White|02|Male|DG|Total reporting|2012|959546||100.0||383681||100.0||575865||100.0||.6||0||.5||0||.8||0|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||30|White|02|Male|DH|Item not reported|2012|4633||0|X|905||0|X|3728||0|X|9.4||0|X|24.6||0|X|8.7||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||40|Black or African American|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|2012|24888||32.2||4069||56.1||20820||29.7||5.2||1.4||4.1||2.0||5.8||1.5|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||40|Black or African American|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|2012|52454||67.8||3190||43.9||49264||70.3||3.5||1.5||7.5||2.0||3.8||1.5|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||40|Black or African American|00|All owners of respondent firms|DG|Total reporting|2012|77342||100.0||7259||100.0||70084||100.0||2.7||0||4.1||0||3.0||0|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||40|Black or African American|00|All owners of respondent firms|DH|Item not reported|2012|1101||0|X|38||0|X|1063||0|X|16.5||0|X|68.0||0|X|18.1||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||40|Black or African American|01|Female|DE|Business was the owner's primary source of personal income|2012|10914||25.1||1123||50.1||9791||23.8||7.3||1.6||15.9||4.6||7.2||1.4|
01|00|000|00000|000|00000|00000|0100000US|United States||44-45|Retail trade||40|Black or African American|01|Female|DF|Business was not the owner's primary source of personal income|2012|32514||74.9||1119||49.9||31396||76.2||4.5||1.6||9.9||4.7||4.6||1.4|
